"Review.."	"Brand"	"Variety"	"Style"	"Country"	"Stars"	"Top.Ten"
389	"Mama"	"Vegetarian Tom Yum"	"Pack"	"Thailand"	2.75	"None"
388	"Maruchan"	"Instant Lunch Cheddar Cheese"	"Cup"	"USA"	2.75	"None"
387	"Nissin"	"Bowl Noodles Rich & Savory Beef"	"Bowl"	"USA"	3.75	"None"
386	"US Canning"	"Fu Chang Chinese Noodle Company Pork Seafood"	"Tray"	"USA"	0	"None"
385	"Ve Wong"	"Hot Of Hots Artificial Black Peppered Beef"	"Bowl"	"Taiwan"	1.25	"None"
384	"Nissin"	"Demae Iccho Tom Yam Goong Macaroni"	"Pack"	"Japan"	4	"None"
383	"Lucky Me!"	"Chicken Na Chicken"	"Pack"	"Philippines"	2.75	"None"
382	"Lucky Me!"	"N-Rich Artificial Chicken With Ginger"	"Pack"	"Philippines"	2.5	"None"
381	"Saigon Ve Wong"	"Kung Fu Artificial Beef Rice Noodle"	"Pack"	"Vietnam"	4.25	"None"
380	"Rhee Bros Assi"	"Pho Vietnamese Noodle Soup"	"Tray"	"South Korea"	3.75	"None"
379	"Nissin"	"Chow Mein Thai Peanut"	"Tray"	"USA"	2.5	"None"
378	"Ve Wong"	"Hot Of Hots Artificial Satay Beef"	"Bowl"	"Taiwan"	3.75	"None"
377	"Sau Tao"	"Ho Fan Abalone Chicken"	"Bowl"	"Hong Kong"	4	"None"
376	"Sau Tao"	"Noodle King Lobster Thick"	"Bowl"	"Hong Kong"	2.75	"None"
375	"Vifon"	"Pho Bo Beef Rice Noodle"	"Pack"	"Vietnam"	0.5	"None"
374	"Vifon"	"Asian Style Instant Noodles Shrimp"	"Pack"	"Vietnam"	3.75	"None"
373	"Nissin"	"Cup Noodles Chicken Vegetable"	"Cup"	"USA"	2.75	"None"
372	"Noodle Time"	"Spicy Thai"	"Bowl"	"Canada"	0.5	"None"
371	"Nissin"	"Chow Noodles Alfredo"	"Tray"	"USA"	3.75	"None"
370	"Fuku"	"Superior Soup"	"Pack"	"Hong Kong"	5	"None"
369	"Bon Go Jang"	"Tofu Udon Dosirak"	"Tray"	"South Korea"	3.75	"None"
368	"Knorr"	"Chili Pork"	"Cup"	"Thailand"	3.5	"None"
367	"Saigon Ve Wong"	"Kung Fu Artificial Chicken"	"Pack"	"Vietnam"	3.25	"None"
366	"Payless"	"Pancit Shanghai"	"Pack"	"Philippines"	2.75	"None"
365	"Nissin"	"Cup Noodles Prawn"	"Cup"	"Singapore"	3.25	"None"
364	"Sao Tao"	"Noodle King Beef Hong Kong Style"	"Bowl"	"Hong Kong"	2.5	"None"
363	"Nissin"	"Demae Iccho Tonkotsu Macaroni"	"Pack"	"Japan"	3.5	"None"
362	"Vina Acecook"	"Daily Hot & Sour With Shrimp"	"Pack"	"Vietnam"	4.5	"None"
361	"Tayho"	"Vermicelli With Pork"	"Bowl"	"USA"	1.25	"None"
360	"Nissin"	"Cup Noodles Hearty Chicken"	"Cup"	"USA"	2.5	"None"
359	"Nissin"	"Bowl Noodles Hot & Spicy Beef"	"Bowl"	"USA"	3.75	"None"
358	"Doll"	"Spicy Artificial Pork"	"Pack"	"Hong Kong"	3.75	"None"
357	"Payless"	"Xtra Big Kalamansi Pancit Canton"	"Pack"	"Philippines"	4	"None"
356	"Maruchan"	"Ramen Noodle Soup Roast Beef"	"Pack"	"USA"	2.75	"None"
355	"Nongshim"	"Noodle Lite 275 Udon Mushroom"	"Bowl"	"South Korea"	2.5	"None"
354	"Maruchan"	"Instant Lunch Chicken 35% Less Sodium"	"Cup"	"USA"	3	"None"
353	"Nissin"	"Top Ramen Chili"	"Pack"	"USA"	3.25	"None"
352	"Maruchan"	"Ramen Noodle Soup Chili"	"Pack"	"USA"	2.75	"None"
351	"Nissin"	"Top Ramen Picante Beef"	"Pack"	"USA"	3	"None"
350	"Nissin"	"Souper Meal Tomato Garlic Shrimp"	"Bowl"	"USA"	3.5	"None"
349	"Ottogi"	"Ramen Bokki"	"Bowl"	"South Korea"	3.25	"None"
348	"Paldo"	"Bowl Noodle Kimchi"	"Bowl"	"South Korea"	3.5	"None"
347	"Sunny Maid"	"Mi Chay Vegetarian"	"Pack"	"Taiwan"	1.75	"None"
346	"Paldo"	"Bowl Noodle Spicy Artificial Chicken"	"Bowl"	"South Korea"	3.125	"None"
345	"Myojo"	"Charumera Shoyu"	"Pack"	"Japan"	3.5	"None"
344	"Paldo"	"Stirfried Kimchi"	"Pack"	"South Korea"	3.75	"None"
343	"Super Bihun"	"Goreng Rice Noodles"	"Pack"	"Indonesia"	4.5	"None"
342	"Nongshim"	"Shin Big Bowl"	"Bowl"	"South Korea"	3.5	"None"
341	"Vina Acecook"	"Daily Vegetarian"	"Pack"	"Vietnam"	3.75	"None"
340	"Shirakiku"	"Japanese Style Tokusen Shoyu"	"Pack"	"Japan"	4	"None"
339	"Payless"	"Xtra Big Chilimansi Pancit Canton"	"Pack"	"Philippines"	4.5	"None"
338	"Nissin"	"Big Cup Noodles Chicken"	"Cup"	"USA"	2.25	"None"
337	"Maruchan"	"Ramen Noodle Soup Creamy Chicken"	"Pack"	"USA"	5	"None"
336	"Six Fortune"	"Instant Noodles With Soup"	"Pack"	"South Korea"	3.5	"None"
335	"Goku Uma"	"Hot & Spicy Beef"	"Bowl"	"Japan"	3.5	"None"
334	"Nissin"	"Big Cup Noodles Beef"	"Cup"	"USA"	2.125	"None"
333	"Nissin"	"Big Cup Noodles Shrimp"	"Cup"	"USA"	2.25	"None"
332	"Nongshim"	"Champong Oriental Noodles"	"Cup"	"South Korea"	3.75	"None"
331	"Sunlee"	"Crab Noodle"	"Bowl"	"Thailand"	4.5	"None"
330	"Vifon"	"Phu Gia Instant Bean Thread Chicken"	"Pack"	"Vietnam"	3.25	"None"
329	"Mee Jang"	"Artificial Beef Flavor"	"Bowl"	"Thailand"	3.5	"None"
328	"Nongshim"	"Big Bowl Udon"	"Bowl"	"South Korea"	4.5	"None"
327	"Gomex"	"3 Mien Mi Tom Hum Lobster"	"Pack"	"Vietnam"	3.5	"None"
326	"Little Cook"	"TVP Curry Chicken"	"Bowl"	"Thailand"	4	"None"
325	"Mee Jang"	"Artificial Pork"	"Bowl"	"Thailand"	3.5	"None"
324	"Nongshim"	"Big Bowl Spicy Shrimp"	"Bowl"	"South Korea"	3.5	"None"
323	"Ottogi"	"Jin Ramen (Hot)"	"Cup"	"South Korea"	3.5	"None"
322	"Unif"	"Shrimp Fish"	"Bowl"	"Taiwan"	3.75	"None"
321	"Little Cook"	"TVP Spicy Beef"	"Bowl"	"Thailand"	4.75	"None"
320	"Maruchan"	"Ramen Noodle Soup Spicy Picante Chicken"	"Pack"	"USA"	4	"None"
319	"Maruchan"	"Ramen Noodle Soup Oriental"	"Pack"	"USA"	3.75	"None"
318	"Unif"	"Super Bowl Artificial Pickled Chilli Beef"	"Bowl"	"Taiwan"	3.25	"None"
317	"Maruchan"	"Yakisoba Cheddar Cheese"	"Tray"	"USA"	4	"None"
316	"Unif"	"Super Bowl Artificial Stewed Pork Chop"	"Bowl"	"Taiwan"	3.5	"None"
315	"Unif"	"Super Bowl Artificial Spicy Beef"	"Bowl"	"Taiwan"	2.75	"None"
314	"Paldo"	"Dosirac Mushroom"	"Tray"	"South Korea"	2.5	"None"
313	"Paldo"	"Dosirac Shrimp"	"Tray"	"South Korea"	4.25	"None"
312	"Lucky Me!"	"Supreme Bulalo Artificial Bone Marrow"	"Bowl"	"Philippines"	1.75	"None"
311	"Vifon"	"Tasty Mushroom"	"Pack"	"Vietnam"	2	"None"
310	"Lucky Me!"	"La Paz Batchoy Beef"	"Pack"	"Philippines"	2.5	"None"
309	"Paldo"	"Dosirac Beef"	"Tray"	"South Korea"	3.75	"None"
308	"Tradition"	"Imitation Chicken Vegetarian"	"Pack"	"USA"	3.75	"None"
307	"Royal Umbrella"	"Vegetarian Tom Yum"	"Cup"	"Thailand"	2.75	"None"
306	"Rhee Bros Assi"	"Rice Noodle Anchovy Flavor"	"Tray"	"South Korea"	3.75	"None"
305	"Lucky Me!"	"Supreme Special Beef Carne De Vaca"	"Bowl"	"Philippines"	3.75	"None"
304	"Mama"	"Pho Bo Rice Noodle Artificial Beef"	"Bowl"	"Thailand"	3.5	"None"
303	"Paldo"	"Dosirac Artificial Chicken"	"Tray"	"South Korea"	3.25	"None"
302	"Samyang"	"Bowl Noodle Picante Beef"	"Bowl"	"South Korea"	3.75	"None"
301	"Dragonfly"	"Guilin Style Rice Vermicelli"	"Bowl"	"China"	4.5	"None"
300	"Wu Mu"	"Steam Spinach Ramen With Onion"	"Pack"	"Taiwan"	5	"None"
299	"Lucky Me!"	"Supreme Sotanghon Artificial Chicken Vermicelli "	"Bowl"	"Philippines"	3.75	"None"
298	"Nongshim"	"Hearty Rice Noodle Spicy Veggie Consomme"	"Pack"	"South Korea"	2.75	"None"
297	"Rhee Bros Assi"	"Rice Noodle Hot & Spicy Kimchi"	"Tray"	"South Korea"	3.25	"None"
296	"Nissin"	"Cup Noodles Crab"	"Cup"	"Hong Kong"	3.25	"None"
295	"Tablemark"	"Soybean Paste"	"Bowl"	"Japan"	4.5	"None"
294	"Paldo"	"South Korean Seafood"	"Pack"	"South Korea"	3.75	"None"
293	"Tiger"	"Onion Flaver Rice Noodle"	"Bowl"	"Taiwan"	0	"None"
292	"Paldo"	"South Korean U Dong"	"Pack"	"South Korea"	3.75	"None"
291	"Nongshim"	"Shin Bowl"	"Bowl"	"South Korea"	3	"None"
290	"Doll"	"Spicy Artificial Beef"	"Pack"	"Hong Kong"	3	"None"
289	"Paldo"	"South Korean Broad Noodle"	"Pack"	"South Korea"	2	"None"
288	"Saigon Ve Wong"	"Kung Fu Artificial Beef Rice Noodle"	"Pack"	"South Korea"	3.25	"None"
287	"Paldo"	"King Cup Lobster"	"Cup"	"South Korea"	3.75	"None"
286	"Myojo"	"Hyoubanya No Yakisoba Oriental"	"Tray"	"Japan"	4	"None"
285	"Doll"	"Artificial Chicken"	"Pack"	"Hong Kong"	4.5	"2012 #9"
284	"Nissin"	"Cup Noodles Seafood"	"Cup"	"Hong Kong"	4.5	"None"
283	"Paldo"	"King Cup Kimchi Pot Stew"	"Cup"	"South Korea"	4	"None"
282	"Doll"	"Pickled Vegetable"	"Pack"	"Hong Kong"	4.25	"None"
281	"Mama"	"Oriental Kitchen Hot Spicy"	"Cup"	"Thailand"	3	"None"
280	"Rhee Bros Assi"	"Rice Noodle Katsuo"	"Tray"	"South Korea"	4	"None"
279	"Rhee Bros Assi"	"Rice Noodles Seafood"	"Tray"	"South Korea"	3.75	"None"
278	"Fortune"	"Udon Mushroom"	"Pack"	"USA"	3	"None"
277	"Vina Acecook"	"Oh! Ricey Beef Rice Noodles"	"Pack"	"Vietnam"	4	"None"
276	"Wai Wai"	"Chili Paste Tom Yum"	"Pack"	"Thailand"	3.25	"None"
275	"Mama"	"Cup Shrimp Tom Yum Flavor"	"Cup"	"Thailand"	3.75	"None"
274	"Ve Wong"	"Kung Fu Artificial Soybean Paste"	"Pack"	"Taiwan"	4	"None"
273	"Wai Wai"	"Minced Pork Tom Yum"	"Pack"	"Thailand"	2.5	"None"
272	"Vina Acecook"	"Mi Lau Thai Artificial Chicken"	"Pack"	"Vietnam"	3.5	"None"
271	"Paldo"	"South Korean Noodle Kimchi Flavor"	"Pack"	"South Korea"	3.5	"None"
270	"Wu Mu"	"Dried Noodle With BBQ Pork"	"Pack"	"Taiwan"	2	"None"
269	"Paldo"	"Spicy Shrimp Bowl"	"Bowl"	"South Korea"	3.5	"None"
268	"Nissin"	"Cup Noodles Spicy Chile Chicken"	"Cup"	"USA"	3.5	"None"
267	"Mama"	"Pork"	"Cup"	"Thailand"	2	"None"
266	"Vina Acecook"	"Mi Lau Thai Shrimp"	"Pack"	"Vietnam"	4	"None"
265	"Nissin"	"Cup Noodles Chicken"	"Cup"	"USA"	3.5	"None"
264	"Vina Acecook"	"Hao Hao Sour Hot Shrimp"	"Pack"	"Vietnam"	3.75	"None"
263	"Nissin"	"Chow Mein Kung Pao Chicken"	"Tray"	"USA"	1.5	"None"
262	"Vina Acecook"	"Daily Beef Ball"	"Pack"	"Vietnam"	3.75	"None"
261	"Vina Acecook"	"Oh! Ricey Chicken"	"Pack"	"Vietnam"	3.75	"None"
260	"Nissin"	"Bowl Noodles Hot & Spicy Shrimp"	"Bowl"	"USA"	3.5	"None"
259	"Vina Acecook"	"Mi Lau Thai Seafood"	"Pack"	"Vietnam"	4	"None"
258	"Royal Umbrella"	"Tom Yum Shrimp"	"Cup"	"Thailand"	3.25	"None"
257	"Nissin"	"Cup Noodles Beef"	"Cup"	"USA"	3.5	"None"
256	"Nissin"	"Cup Noodles Shrimp"	"Cup"	"USA"	3.5	"None"
255	"Mama"	"Oriental Kitchen Spicy Seafood"	"Cup"	"Thailand"	3.75	"None"
254	"Vina Acecook"	"Daily Hot & Spicy Tom Yun"	"Pack"	"Vietnam"	4	"None"
253	"Nongshim"	"Bowl Noodle Spicy Seafood"	"Bowl"	"USA"	4.25	"None"
252	"Fortune"	"Udon Chicken"	"Pack"	"USA"	3.25	"None"
251	"Fortune"	"Udon Beef"	"Pack"	"USA"	3.5	"None"
250	"Wu Mu"	"Steamed Noodle Sesame Oil"	"Pack"	"Taiwan"	3.75	"None"
249	"Unif"	"100 Artificial Spicy Beef"	"Pack"	"Taiwan"	3.75	"None"
248	"Koka"	"Tomato"	"Pack"	"Singapore"	4.75	"None"
247	"Myojo"	"Udon Mushroom"	"Pack"	"Japan"	3	"None"
246	"Mama"	"Artificial Pork Jumbo"	"Pack"	"Thailand"	3	"None"
245	"Six Fortune"	"Broad Noodles"	"Pack"	"South Korea"	3.75	"None"
244	"Nissin"	"Karashi Mayo Yakisoba"	"Tray"	"Japan"	4.75	"None"
243	"Myojo"	"Udon Hot & Spicy"	"Pack"	"Japan"	4.5	"None"
242	"Fashion Foods"	"Tom Klong"	"Bowl"	"Thailand"	2	"None"
241	"Fu Chang Chinese Noodle Company"	"Hot & Spicy Beef"	"Tray"	"USA"	4	"None"
240	"Sanyo Foods"	"Aunt Mentaiko Durum Spaghetti"	"Bowl"	"Japan"	4.5	"None"
239	"Ottogi"	"Ppushu Ppushu Sweet & Sour"	"Pack"	"South Korea"	1.75	"None"
238	"Nissin"	"Chow Noodles Tomato Basil"	"Bowl"	"USA"	4	"None"
237	"Koka"	"Spicy Seafood Marinara"	"Bowl"	"Singapore"	3	"None"
236	"Koka"	"Spicy Sesame"	"Pack"	"Singapore"	5	"None"
235	"Koka"	"Curry"	"Pack"	"Singapore"	4.25	"None"
234	"Myojo"	"Udon Shrimp"	"Pack"	"Japan"	3.75	"None"
233	"Koka"	"Tom Yum Rice Noodles"	"Bowl"	"Singapore"	3.5	"None"
232	"Indomie"	"Mi Goreng Jumbo Beef"	"Pack"	"Indonesia"	5	"None"
231	"Indomie"	"Onion Chicken"	"Pack"	"Indonesia"	4.5	"None"
230	"Lucky Me!"	"Supreme Instant Mami Noodles With Free Crackers"	"Bowl"	"Philippines"	3.75	"None"
229	"Myojo"	"Udon Chicken"	"Pack"	"Japan"	3.75	"None"
228	"Vifon"	"Pho Ga Instant rice Noodle"	"Bowl"	"Vietnam"	2	"None"
227	"Quickchow"	"Bihon Guisado Rice Noodle"	"Pack"	"Philippines"	1.75	"None"
226	"Nissin"	"Chow Noodles Cheddar Cheese"	"Tray"	"USA"	4	"None"
225	"Ottogi"	"Snack Ramyon"	"Pack"	"South Korea"	3.75	"None"
224	"Mama"	"Instant Bowl Noodles Artificial Pork"	"Bowl"	"Thailand"	2.75	"None"
223	"Koka"	"Laksa Singapura"	"Bowl"	"Singapore"	4.25	"None"
222	"Myojo"	"Udon Crab"	"Pack"	"Japan"	3	"None"
221	"Nissin"	"Top Ramen Beef"	"Pack"	"USA"	3.75	"None"
220	"Wei Lih"	"Good Good Eat Super Ramen Original"	"Pack"	"Taiwan"	3	"None"
219	"Six Fortune"	"Tom Yam Instant soup Noodle"	"Pack"	"South Korea"	2.75	"None"
218	"Maruchan"	"Yakisoba Sweet & Sour Chicken"	"Tray"	"USA"	3	"None"
217	"Samyang"	"Bowl Noodle Kimchi"	"Bowl"	"South Korea"	4	"None"
216	"Maruchan"	"Instant Lunch Roast Chicken Flavor"	"Cup"	"USA"	2.75	"None"
215	"Maruchan"	"Yakisoba Chicken"	"Tray"	"USA"	2	"None"
214	"Maruchan"	"Yakisoba Teriyaki Beef"	"Tray"	"USA"	2	"None"
213	"Nongshim"	"Bowl Noodle Spicy Artificial Lobster"	"Bowl"	"USA"	4	"None"
212	"Maruchan"	"Yakisoba Roast chicken"	"Tray"	"USA"	3.75	"None"
211	"Vina Acecook"	"Kingcook Tomato Sauce Pork"	"Tray"	"Vietnam"	3.5	"None"
210	"Rocket Brand"	"Satoimo Noodles"	"Pack"	"China"	2.5	"None"
209	"Nissin"	"Souper Meal Beef Flavor Minestrone"	"Bowl"	"USA"	3	"None"
208	"Sao Tao"	"Ramen King Scallop Seafood"	"Pack"	"China"	4.25	"None"
207	"Sapporo Ichiban"	"Original Flavor"	"Pack"	"USA"	3.5	"None"
206	"Bon Go Jang"	"Deuchi Udon"	"Bowl"	"South Korea"	3	"None"
205	"Sapporo Ichiban"	"Beef Flavor"	"Pack"	"USA"	4.5	"None"
204	"Nongshim"	"Bowl Noodle Spicy Shrimp"	"Bowl"	"USA"	2.5	"None"
203	"Nongshim"	"Bowl Noodle Hot & Spicy"	"Bowl"	"USA"	2	"None"
202	"Nongshim"	"Bowl Noodle Cabbage Kimchi"	"Bowl"	"USA"	3.25	"None"
201	"Nongshim"	"Bowl Noodle Beef Ginger"	"Bowl"	"USA"	3.5	"None"
200	"Nongshim"	"Bowl Noodle Spicy Chicken"	"Bowl"	"USA"	4.5	"None"
199	"Samyang"	"Chinese Soybean Paste"	"Pack"	"South Korea"	2	"None"
198	"Shirakiku"	"Sanukiya Somen"	"Bowl"	"Japan"	4.25	"None"
197	"Rhee Bros Assi"	"Rice Noodle With Spicy Flavored Soup"	"Tray"	"South Korea"	2.25	"None"
196	"Nissin"	"Cup Noodles Pani Puri"	"Cup"	"India"	1.5	"None"
195	"Myojo"	"Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame"	"Pack"	"Japan"	3	"None"
194	"Saigon Ve Wong"	"Kung Fu Instant Rice Noodles Artificial Chicken"	"Pack"	"Vietnam"	3.5	"None"
193	"Boss"	"Shrimp Tom Yum Flavor"	"Bowl"	"Thailand"	2.5	"None"
192	"Paldo"	"Soy Flavor Noodle"	"Pack"	"South Korea"	4.25	"None"
191	"Wu Mu"	"Steamed Noodle Chinese Herbs"	"Pack"	"Taiwan"	3.25	"None"
190	"Maggi"	"Perencah Tom Yam"	"Pack"	"Malaysia"	2.9	"None"
189	"Nissin"	"Cup Noodles Manchurian"	"Cup"	"India"	3	"None"
188	"Nongshim"	"Udon"	"Pack"	"South Korea"	4	"None"
187	"Paldo"	"Hwa Ramyun Soy Peptide"	"Pack"	"South Korea"	4	"None"
186	"Paldo"	"Teumsae Ramyun"	"Pack"	"South Korea"	3.5	"None"
185	"Shirakiku"	"Sanukiya Udon"	"Bowl"	"Japan"	3.75	"None"
184	"Myojo"	"Chukazanmai Soy Sauce"	"Pack"	"Japan"	3.75	"None"
183	"Nissin"	"Bowl Noodles Hot & Spicy Chicken"	"Bowl"	"USA"	2	"None"
182	"Myojo"	"Chukazanmai Soy Sauce chili Oil"	"Pack"	"Japan"	3.25	"None"
181	"Kamfen"	"Noodle King Thin Wonton"	"Pack"	"China"	2	"None"
180	"Myojo"	"Hyobanya No Yakisoba Sauce Flavor"	"Tray"	"Japan"	4.75	"None"
179	"Mama"	"Kimchi"	"Pack"	"Thailand"	3	"None"
178	"Mama"	"Oriental Style Clear Soup"	"Pack"	"Thailand"	2	"None"
177	"Vifon"	"Hu Tieu Bo Kho An Lien Beef"	"Pack"	"Vietnam"	3.75	"None"
176	"Paldo"	"Dosirac Pork"	"Tray"	"South Korea"	4.125	"None"
175	"Samyang"	"Cold Ramen With Ponytail Radish"	"Pack"	"South Korea"	3	"None"
174	"Lucky Me!"	"Sotanghon Artificial Chicken"	"Pack"	"Philippines"	0.25	"None"
173	"Unif / Tung-I"	"Instant Bean Vermicelli Shrimp"	"Pack"	"Taiwan"	1.5	"None"
172	"Mama"	"Flat Noodle Tom Yum"	"Pack"	"Thailand"	3.75	"None"
171	"Samyang"	"Japanese Seafood Flavor Udon"	"Pack"	"South Korea"	3.75	"None"
170	"Myojo"	"Chukazanmai Soybean Paste"	"Pack"	"Japan"	3.5	"None"
169	"Samyang"	"Seafood Party"	"Pack"	"South Korea"	2.25	"None"
168	"JFC"	"Japanese Style Noodle Fresh Udon"	"Bowl"	"Japan"	3.75	"None"
167	"Wai Wai"	"Crab Instant Rice Vermicelli"	"Pack"	"Thailand"	2.5	"None"
166	"Koyo"	"Garlic Pepper"	"Pack"	"USA"	3.25	"None"
165	"Doll"	"Sesame Oil"	"Pack"	"Hong Kong"	3.5	"None"
164	"Unif / Tung-I"	"Artificial Beef Flavor"	"Pack"	"Taiwan"	3.75	"None"
163	"Vifon"	"Asian Style Instant Noodles Chicken"	"Pack"	"Vietnam"	3.5	"None"
162	"Myojo"	"Chukazanmai Oriental"	"Pack"	"Japan"	3.75	"None"
161	"Paldo"	"Green Tea Chlorella"	"Pack"	"South Korea"	0	"None"
160	"Myojo"	"Ramen Desse Soy Sauce"	"Bowl"	"Japan"	1.5	"None"
159	"Mama"	"Hot & Spicy"	"Pack"	"Thailand"	1.75	"None"
158	"Mama"	"Jok Cup Porridge Artificial Pork"	"Cup"	"Thailand"	2.5	"None"
157	"Nissin"	"Sotanghon"	"Cup"	"Philippines"	2	"None"
156	"Maruchan"	"Instant Lunch Cajun Style With chili Piquin Shrimp"	"Cup"	"USA"	3	"None"
155	"Lucky Me!"	"Pancit Canton"	"Pack"	"Philippines"	4.75	"None"
154	"Nissin"	"Creamy Chicken"	"Cup"	"USA"	1.75	"None"
153	"Sapporo Ichiban"	"Shrimp Flavor"	"Cup"	"USA"	1.75	"None"
152	"Wu Mu"	"Steamed Noodle Garlic & Sesame Oil"	"Pack"	"Taiwan"	4.5	"None"
151	"Shirakiku"	"Japanese Style Tokusen Miso"	"Pack"	"Japan"	3	"None"
150	"Chorip Dong"	"Jjambbong Hot Spicy Seafood"	"Bowl"	"South Korea"	4.25	"None"
149	"Maruchan"	"Akai Kitsune Udon"	"Bowl"	"Japan"	4	"None"
148	"Myojo"	"Okinawa Soba"	"Pack"	"Japan"	3.75	"None"
147	"Higashi"	"Nagasaki Sara Udon"	"Pack"	"Japan"	5	"None"
146	"Mama"	"Pho Bo"	"Pack"	"Thailand"	2.5	"None"
145	"Sakurai"	"Vegetarian Flavor"	"Pack"	"Japan"	3.5	"None"
144	"Nongshim"	"Kimchi Ramyun"	"Pack"	"South Korea"	3.5	"None"
143	"Mama"	"Mamy Chand Clear Soup"	"Pack"	"Thailand"	2.75	"None"
142	"Nissin"	"Chow Mein Teriyaki Beef"	"Tray"	"USA"	4.5	"None"
141	"Six Fortune"	"Seafood Flavor"	"Pack"	"South Korea"	2.5	"None"
140	"Mama"	"Mi Goreng"	"Pack"	"Thailand"	5	"None"
139	"Kamfen"	"Noodle King Beef"	"Pack"	"China"	1.75	"None"
137	"Nissin"	"Bowl Noodles Rich & Savory Chicken"	"Bowl"	"USA"	1.75	"None"
136	"Mama"	"Shrimp Creamy Tom Yum"	"Pack"	"Thailand"	5	"None"
135	"Unif / Tung-I"	"Fresh Shrimp"	"Pack"	"Taiwan"	3.25	"None"
134	"Global Inspiration"	"Gyeong-Gi-Do Rice"	"Bowl"	"South Korea"	2.25	"None"
133	"Baijia"	"Hot & Sour Rice Noodle"	"Pack"	"China"	0	"None"
132	"Ve Wong"	"Artificial Peppered Beef"	"Pack"	"Taiwan"	3.5	"None"
131	"Unif"	"100 Artificial Shallot Chicken"	"Pack"	"Taiwan"	3.25	"None"
130	"Sapporo Ichiban"	"Miso Soybean Paste"	"Pack"	"Japan"	3.5	"None"
129	"Nongshim"	"Mupama Tang Myun"	"Pack"	"South Korea"	3.5	"None"
128	"Mama"	"Artificial PA-LO Duck"	"Pack"	"Thailand"	0.1	"None"
127	"Vifon"	"Mi Chay Vegetarian"	"Pack"	"Vietnam"	2.8	"None"
126	"Mama"	"Tom Yam Koong Rice Vermicelli"	"Pack"	"Thailand"	1.5	"None"
125	"Shirakiku"	"Japanese Style Tokusen Karami"	"Pack"	"Japan"	3	"None"
124	"Nissin"	"Yakisoba With Mayonnaise/Mustard Packet"	"Tray"	"Japan"	5	"None"
123	"Wai Wai"	"Minced Pork Soeng Kreung"	"Pack"	"Thailand"	3.7	"None"
122	"Doll"	"Shrimp Wonton"	"Pack"	"Hong Kong"	4	"None"
121	"Ottogi"	"Bekse Curry"	"Pack"	"South Korea"	4	"None"
120	"Samyang"	"Beef"	"Pack"	"South Korea"	4	"None"
119	"Ve Wong"	"Artificial Pork & Chicken"	"Pack"	"Taiwan"	3.4	"None"
118	"Paldo"	"Bibim Men"	"Pack"	"South Korea"	3.75	"None"
117	"Ottogi"	"Ramyonsari"	"Pack"	"South Korea"	4	"None"
116	"Mama"	"Nam Vang"	"Pack"	"Thailand"	3.6	"None"
115	"Ottogi"	"Miso Ramyun"	"Pack"	"South Korea"	2.8	"None"
114	"Samyang"	"Kimchi"	"Pack"	"South Korea"	2.9	"None"
113	"Nongshim"	"Hooroorook "	"Pack"	"South Korea"	4	"None"
112	"Ottogi"	"Jiajang Noodle"	"Pack"	"South Korea"	3.75	"None"
111	"Ottogi"	"Odongtongmyon Seafood Spicy"	"Pack"	"South Korea"	3.25	"None"
110	"Lucky Me!"	"Artificial Chicken"	"Pack"	"Philippines"	1.5	"None"
109	"Mama"	"Pad Thai"	"Pack"	"Thailand"	3.1	"None"
108	"Teriyaki Time"	"Ramen"	"Bowl"	"USA"	2	"None"
107	"Ottogi"	"Pow Crunch Teriyaki"	"Pack"	"South Korea"	1.1	"None"
106	"GreeNoodle"	"Tom Yum"	"Pack"	"Thailand"	0.5	"None"
105	"Indomie"	"Special Fried Curly Noodle"	"Pack"	"Indonesia"	5	"2012 #1"
104	"Maruchan"	"Ramen Noodle Soup Chicken"	"Pack"	"USA"	2	"None"
103	"Ve Wong"	"Vegetarian Flavor"	"Pack"	"Taiwan"	3	"None"
102	"Indomie"	"Soto Mie"	"Pack"	"Indonesia"	1.5	"None"
101	"Ve Wong"	"Artificial Sesame Chicken"	"Pack"	"Taiwan"	4.25	"None"
100	"Unif / Tung-I"	"Artificial Chinese Beef"	"Pack"	"Taiwan"	2.85	"None"
99	"Ve Wong"	"Kung Fu Artificial Onion"	"Pack"	"Taiwan"	2.75	"None"
98	"Unif / Tung-I"	"Chah Chiang"	"Pack"	"Taiwan"	2.5	"None"
97	"Saigon Ve Wong"	"Kung Fu Mi Tom Chua Sour Shrimp"	"Pack"	"Vietnam"	2.5	"None"
96	"Saigon Ve Wong"	"Kung Fu Artificial Pork Flavor"	"Pack"	"Vietnam"	3.75	"None"
95	"Wei Lih"	"Artificial Beef Flavor"	"Pack"	"Taiwan"	1	"None"
94	"Mama"	"Artificial Chicken"	"Pack"	"Thailand"	2.5	"None"
93	"Payless"	"Xtra Big Original Pancit Canton"	"Pack"	"Philippines"	4.5	"None"
92	"Fashion Food"	"Tom Yum Seafood Creamy"	"Bowl"	"Thailand"	2	"None"
91	"Binh Tay"	"Mi Chay Mushroom"	"Pack"	"Vietnam"	2.75	"None"
90	"Long Kow"	"Crystal Noodle Six Kinds Of Mushrooms"	"Pack"	"China"	2.3	"None"
89	"Unif"	"100 Artificial Stewed Pork Chop"	"Pack"	"Taiwan"	3.2	"None"
